study,cruisename,year-month,stationstart,stationend,eventnumber,day-time,fix,total-time,shipspeed,shipcourse,latstart,longstart,latend,longend,sighting_utc
PD97-01,9701,9701,550.08,550.06,257,151815,,34,4,NA,-65.03122,-65.73143,-65.06312,-65.6491,NA
PD97-01,9701,9701,550.08,550.06,261,151859,,37,4.3,NA,-65.08105,-65.72073,-65.11743,-65.50187,NA
PD97-01,9701,9701,550.08,550.06,264,151943,,30,4.3,NA,-65.11743,-65.50187,-65.15217,-65.41507,NA
PD97-01,9701,9701,550.06,550.04,268,152019,,45,4.3,NA,-65.15217,-65.41507,-65.19265,-65.30805,NA
PD97-01,9701,9701,550.06,550.04,274,152109,,30,4.2,NA,-65.19443,-65.30107,-65.22463,-65.24232,NA
PD97-01,9701,9701,550.06,550.04,276,152139,,35,4,NA,-65.22683,-65.23903,-65.2671,-65.14932,NA
PD97-01,9701,9701,550.06,550.04,279,152220,,30,4.5,NA,-65.26788,-65.14518,-65.29005,-65.0559,NA
PD97-01,9701,9701,550.04,550.02,282,152255,,32,4.3,NA,-65.29768,-65.04168,-65.33933,Bad Minutes: 6496.48,NA
PD97-01,9701,9701,550.04,550.02,286,152339,,40,4,NA,-65.33888,-64.94847,-65.37632,-64.84857,NA
PD97-01,9701,9701,550.04,550.02,289,160025,,30,4,NA,-65.37668,-64.8462,-65.39998,-64.75073,NA
PD97-01,9701,9701,550.02,550.01,294,160138,,30,4.5,NA,-65.42458,-64.66975,-65.45117,-64.61015,NA
PD97-01,9701,9701,600.04,600.05,308,161151,,30,8.8,NA,-64.93045,-64.41588,-64.8711,-64.56292,NA
PD97-01,9701,9701,600.05,600.06,310,161225,,29,9,NA,-64.8685,-64.40467,-64.81283,-64.71633,NA
PD97-01,9701,9701,500.06,500.07,317,161552,,32,8.9,NA,-64.80317,-64.729,-64.74087,-64.9856,NA
PD97-01,9701,9701,600.07,600.08,320,161626,,24,8.3,NA,-64.73983,-64.57217,-64.69432,-65.02822,NA
PD97-01,9701,9701,600.08,600.1,327,162014,,30,9.3,NA,-64.66842,-64.99905,-64.63337,-65.19427,NA
PD97-01,9701,9701,600.08,600.1,329,162050,,30,9.3,NA,-64.63025,-65.20715,-64.57587,-65.33923,NA
PD97-01,9701,9701,600.1,600.11,336,162317,,30,8,NA,-64.5753,-65.3602,-64.51323,-65.49505,NA
PD97-01,9701,9701,600.11,600.12,337,170059,,30,8,NA,-64.51005,-65.50167,-64.46352,-65.59413,NA
PD97-01,9701,9701,600.12,600.13,346,170942,,45,5.9,NA,-64.453,-65.63817,-64.38837,-65.81782,NA
PD97-01,9701,9701,600.13,600.14,348,171030,,31,6.8,NA,-64.38683,-65.82217,-64.33453,-65.95537,NA
PD97-01,9701,9701,600.14,600.15,355,171403,,34,9.3,NA,-64.33033,-65.95183,-64.2698,-66.10798,NA
PD97-01,9701,9701,600.15,600.16,357,171439,,30,9.3,NA,-64.26783,-66.11317,-64.21135,-66.26275,NA
PD97-01,9701,9701,600.16,600.17,364,171805,,30,8,NA,-64.19702,-66.23045,-64.15333,-66.39397,NA
PD97-01,9701,9701,600.17,600.18,366,171838,,30,9.5,NA,-64.15222,-66.39847,-64.09452,-66.55643,NA
PD97-01,9701,9701,624.044,624.467,394,182357,,14,4.5,NA,-64.74518,-64.11863,-64.7604,-64.14743,NA
PD97-01,9701,9701,624.045,623.823,396,190016,,14,4.5,NA,-64.7604,-64.14733,-64.77633,-64.155,NA
PD97-01,9701,9701,621.043,620.82,398,190031,,15,4.5,NA,-64.77633,-64.155,-64.79293,-64.14053,NA
PD97-01,9701,9701,620.041,619.885,400,190046,,13,4.5,NA,-64.79293,-64.14053,-64.80363,-64.11263,NA
PD97-01,9701,9701,620.039,619.847,402,190059,,18,4.5,NA,-64.80363,-64.11263,-64.80917,-64.06257,NA
PD97-01,9701,9701,621.037,620.947,404,190118,,19,4.5,NA,-64.80917,-64.06257,-64.8168,-64.01083,NA
PD97-01,9701,9701,622.035,621.918,406,190137,,21,4.5,NA,-64.8168,-64.01083,-64.8058,-63.95832,NA
PD97-01,9701,9701,621.036,620.918,417,201839,,42,3.9,NA,-64.85263,-64.15898,-64.82128,-64.24052,NA
PD97-01,9701,9701,623.034,623.264,439,200924,,14,3.3,NA,-64.81627,-63.97687,-64.81583,-64.00415,NA
PD97-01,9701,9701,622.035,622.016,442,200939,,24,3.7,NA,-64.81593,-64.00968,-64.80948,-64.06865,NA
PD97-01,9701,9701,621.037,620.693,444,201004,,19,3.6,NA,-64.80863,-64.07195,-64.80327,-64.11715,NA
PD97-01,9701,9701,620.039,619.722,446,201022,,14,3.5,NA,-64.80312,-64.118,-64.79163,-64.13947,NA
PD97-01,9701,9701,620.041,620.076,448,201037,,16,3.5,NA,-64.79063,-64.14032,-64.77407,-64.15273,NA
PD97-01,9701,9701,621.043,621.081,450,201053,,15,3.9,NA,-64.77407,-64.15273,-64.75882,-64.14548,NA
PD97-01,9701,9701,623.044,622.618,451,201109,,19,3,NA,-64.75853,-64.14532,-64.74552,-64.12093,NA
PD97-01,9701,9701,621.05,620.92,452,201246,,39,4.6,NA,-64.73575,-64.26077,-64.77997,-64.27733,NA
PD97-01,9701,9701,617.047,616.719,455,201328,,40,4.1,NA,-64.7795,-64.27767,-64.82363,-64.23542,NA
PD97-01,9701,9701,614.042,614.328,457,201408,,41,4.2,NA,-64.82363,-64.23542,-64.85267,-64.15988,NA
PD97-01,9701,9701,614.037,614.268,459,201446,,36,3.7,NA,-64.85267,-64.15933,-64.86175,-64.0474,NA
PD97-01,9701,9701,617.033,616.879,461,201531,,33,4.2,NA,-64.86175,-64.0474,-64.09422,-63.94587,NA
PD97-01,9701,9701,622.03,621.615,463,201606,,30,4.1,NA,-64.84422,-63.94587,-64.81078,-63.89288,NA
PD97-01,9701,9701,626.03,626.056,465,201643,,29,3.8,NA,-64.81832,-63.8871,-64.84587,-63.87037,NA
PD97-01,9701,9701,626.03,625.625,467,201716,,42,4,NA,-64.84587,-63.87037,-64.86035,-64.06492,NA
PD97-01,9701,9701,617.033,616.559,469,201757,,40,3.9,NA,-64.86035,-64.06492,-64.85263,-64.15898,NA
PD97-01,9701,9701,614.043,614.425,473,201923,,46,3.8,NA,-64.82047,-64.24103,-64.78013,-64.28308,NA
PD97-01,9701,9701,617.047,616.547,475,202009,,43,3.8,NA,-64.77953,-64.28308,-64.74077,-64.2615,NA
PD97-01,9701,9701,624.044,623.528,476,202155,,18,4.5,NA,-64.75062,-64.13748,-64.7595,-64.15,NA
PD97-01,9701,9701,622.044,622.391,479,202115,,14,4.5,NA,-64.7595,-64.15,-64.775,-64.15243,NA
PD97-01,9701,9701,621.043,620.978,481,202231,,16,4.5,NA,-64.775,-64.15243,-64.7939,-64.13432,NA
PD97-01,9701,9701,624.045,624.159,483,202247,,9,4.5,NA,-64.7939,-64.13577,-64.8033,-64.10193,NA
PD97-01,9701,9701,620.039,619.85,485,202258,,22,4.5,NA,-64.8034,-64.11013,-64.81257,-64.04983,NA
PD97-01,9701,9701,621.036,621.021,487,202320,,14,4.5,NA,-64.81257,-64.04983,-64.81712,-64.00598,NA
PD97-01,9701,9701,622.034,621.982,489,202335,,19,4.5,NA,-64.81715,-64.00748,-64.80683,-63.95667,NA
PD97-01,9701,9701,620.04,620.035,499,210900,,35,4,NA,-64.80045,-64.12463,-64.82868,-64.0383,NA
PD97-01,9701,9701,620.035,620.03,502,210938,,43,2.8,NA,-64.8291,-64.03793,-64.85852,-63.96972,NA
PD97-01,9701,9701,620.03,6175.03,506,211020,,23,3.5,NA,-64.85865,-63.9688,-64.87458,-64.00378,NA
PD97-01,9701,9701,6175.03,6175.035,508,211043,,41,3.9,NA,-64.87458,-64.00467,-64.84468,-64.07865,NA
PD97-01,9701,9701,6175.035,6175.04,509,211125,,22,4.7,NA,-64.84442,-64.08042,-64.82908,-64.12312,NA
PD97-01,9701,9701,607.04,607.446,532,211937,,23,3.7,NA,-64.71678,-64.29533,-64.90075,-64.33182,NA
PD97-01,9701,9701,605.04,604.863,536,212001,,20,4.5,NA,-64.90075,-64.33182,-64.91502,-64.2875,NA
PD97-01,9701,9701,605.037,605.041,538,212015,,22,4.5,NA,-64.91502,-64.2875,-64.92855,-64.24932,NA
PD97-01,9701,9701,605.035,605.094,541,212041,,20,4.5,NA,-64.92855,-64.24932,-64.94333,-64.20953,NA
PD97-01,9701,9701,605.032,605.09,545,212143,,24,4.5,NA,-64.94333,-64.20953,-64.95737,-64.17028,NA
PD97-01,9701,9701,605.03,605.126,548,212209,,20,4.1,NA,-64.95737,-64.17028,-64.97552,-64.20785,NA
PD97-01,9701,9701,602.03,602.438,550,212230,,43,4.1,NA,-64.97552,-64.20785,-64.94117,-64.28102,NA
PD97-01,9701,9701,603.035,603.049,552,212311,,43,4.3,NA,-64.94117,-64.28102,-64.91485,-64.36118,NA
PD97-01,9701,9701,603.04,602.759,554,212356,,25,4.1,NA,-64.91485,-64.36118,-64.94335,-64.39825,NA
PD97-01,9701,9701,600.04,600.035,557,220023,,37,4.5,NA,-64.94335,-64.39825,-64.96587,-64.30655,NA
PD97-01,9701,9701,600.035,600.03,560,220103,,30,4.5,NA,-64.96587,-64.30655,-64.99343,-64.2413,NA
PD97-01,9701,9701,620.03,620.035,595,240902,,40,3.9,NA,-64.85588,-63.96642,-64.82465,-64.04717,NA
PD97-01,9701,9701,620.035,620.04,598,240943,,43,4.5,NA,-64.82407,-64.04888,-64.79803,-64.13165,NA
PD97-01,9701,9701,620.04,6175.04,602,241026,,25,4,NA,-64.79803,-64.13165,-64.81678,-64.15345,NA
PD97-01,9701,9701,6175.04,6175.035,604,241050,,40,3.4,NA,-64.81678,-64.15345,-64.8459,-64.07667,NA
PD97-01,9701,9701,6175.035,6175.03,606,241130,,28,4.2,NA,-64.8459,-64.07667,-64.87358,-63.99932,NA
PD97-01,9701,9701,6175.03,615.03,609,241159,,18,3.6,NA,-64.87358,-63.99932,-64.89057,-64.03752,NA
PD97-01,9701,9701,615.03,615.0325,611,241218,,19,3.9,NA,-64.89057,-64.03752,-64.87523,-64.15768,NA
PD97-01,9701,9701,615.0325,615.035,615,241224,,18,2.7,NA,-64.87012,-64.08393,-64.85388,-64.12733,NA
PD97-01,9701,9701,615.035,615.04,618,241321,,38,3.6,NA,-64.8539,-64.13065,-64.83097,-64.1981,NA
PD97-01,9701,9701,615.04,614.883,621,241404,,17,4.6,NA,-64.83097,-64.1981,-64.8498,-64.23348,NA
PD97-01,9701,9701,6125.04,6125.035,623,241424,,22,4.6,NA,-64.8498,-64.23348,-64.88082,-64.14685,NA
PD97-01,9701,9701,6125.035,6125.03,624,241512,,36,4.2,NA,-64.88248,-64.14187,-64.91077,-64.06847,NA
PD97-01,9701,9701,612.03,610.03,626,241551,,18,5.2,NA,-64.91077,-64.06847,-64.92468,-64.10515,NA
PD97-01,9701,9701,610.03,610.035,628,241607,,32,4.2,NA,-64.92468,-64.10515,-64.89983,-64.17163,NA
PD97-01,9701,9701,610.035,610.04,632,241722,,40,3.3,NA,-64.89562,-64.18092,-64.86548,-64.25945,NA
PD97-01,9701,9701,610.04,6075.04,636,241807,,25,4.3,NA,-64.86733,-64.26317,-64.8893,-64.28095,NA
PD97-01,9701,9701,6075.04,6075.035,638,241835,,10,4.7,NA,-64.89083,-64.277,-64.89692,-64.25957,NA
PD97-01,9701,9701,600.03,600.035,655,250002,,34,3.2,NA,-64.99182,-64.24812,-64.96318,-64.32263,NA
PD97-01,9701,9701,600.035,600.04,658,250044,,35,4.5,NA,-64.96318,-64.32263,-64.93353,-64.39627,NA
PD97-01,9701,9701,624.04,624.033,673,251228,,43,4.1,NA,-64.773,-64.061,-64.81553,-64.04038,NA
PD97-01,9701,9701,590.04,570.03,682,251848,,30,10.5,NA,-65.0221,-64.55595,-65.10427,-64.61558,NA
PD97-01,9701,9701,590.04,570.03,683,251920,,30,10.5,NA,-65.10427,-64.61558,-65.1946,-64.6621,NA
PD97-01,9701,9701,570.03,550.01,686,252049,,35,10.5,NA,-65.24648,-64.65278,-65.34883,-64.64197,NA
PD97-01,9701,9701,570.03,550.01,687,252128,,33,10.5,NA,-65.34883,-64.64197,-65.44665,-64.62878,NA
PD97-01,9701,9701,620.039,620.145,699,260904,,16,4.2,NA,-64.80408,-64.10205,-64.78862,-64.14198,NA
PD97-01,9701,9701,621.041,620.596,701,260904,,16,4,NA,-64.78862,-64.14192,-64.7743,-64.15213,NA
PD97-01,9701,9701,617.047,616.531,704,261018,,38,3.7,NA,-64.781,-64.27967,-64.82562,-64.24187,NA
PD97-01,9701,9701,614.042,613.967,707,261056,,36,4.5,NA,-64.82562,-64.24187,-64.85505,-64.1552,NA
PD97-01,9701,9701,604.035,604.014,708,261215,,30,5.6,NA,-64.90313,-64.26267,-64.90527,-64.33722,NA
PD97-01,9701,9701,604.04,604.309,709,261246,,30,5.6,NA,-64.90527,-64.33722,-64.25193,-64.43792,NA
PD97-01,9701,9701,657.091,656.545,711,261317,,20,6.2,NA,-64.25193,-64.42125,-64.82367,-64.47627,NA
PD97-01,9701,9701,611.051,610.936,712,261449,,48,6,NA,-64.70233,-64.7035,-64.87433,-64.64128,NA
PD97-01,9701,9701,595.055,595.411,713,261541,,36,4.9,NA,-64.87433,-64.64128,-64.93195,-64.57928,NA
PD97-01,9701,9701,595.047,594.514,715,261617,,36,5,NA,-64.93195,-64.57928,-64.97362,-64.46752,NA
PD97-01,9701,9701,595.039,594.529,716,261657,,40,5,NA,-64.97362,-64.46752,-64.93567,-64.93567,NA
PD97-01,9701,9701,584.05,584.157,717,261851,,30,5.9,NA,-64.97933,-64.78383,-64.93635,-64.83597,NA
PD97-01,9701,9701,586.055,586.125,718,261922,,28,5.9,NA,-64.93567,-64.93567,-64.89583,-65.7217,NA
PD97-01,9701,9701,579.064,578.87,720,262028,,30,6.4,NA,-64.93032,-65.08143,-64.97895,-65.03008,NA
PD97-01,9701,9701,576.059,576.452,722,262058,,38,6.4,NA,-64.97895,-65.03008,-65.0296,-64.97053,NA
PD97-01,9701,9701,400.04,400.05,732,271027,,36,9.4,NA,-66.25467,-67.33583,-66.18643,-67.5128,NA
PD97-01,9701,9701,400.05,400.06,734,271106,,28,9.7,NA,-66.185,-67.517,-66.12757,-67.65983,NA
PD97-01,9701,9701,400.06,400.07,741,271417,,36,7.6,NA,-66.0935,-67.652,-66.063,-67.82058,NA
PD97-01,9701,9701,400.07,400.08,743,271525,,33,6.8,NA,-66.062,-67.8235,-66.00412,-67.96883,NA
PD97-01,9701,9701,400.08,400.08,751,271900,,30,10.5,NA,-65.98357,-68.01802,-65.92725,-68.16412,NA
PD97-01,9701,9701,400.09,400.1,754,271932,,26,10.5,NA,-65.92725,-68.16412,-65.8784,-68.28353,NA
PD97-01,9701,9701,400.1,400.11,760,272251,,30,8.7,NA,-65.83058,-68.32135,-65.79548,-68.49077,NA
PD97-01,9701,9701,400.11,400.12,762,272326,,22,8.7,NA,-65.79548,-68.49077,-65.7517,-68.59002,NA
PD97-01,9701,9701,400.14,400.15,776,280920,,32,10,NA,-65.6165,-68.9065,-65.55315,-69.07033,NA
PD97-01,9701,9701,400.15,400.16,778,280957,,28,10,NA,-65.54867,-69.08152,-65.4989,-69.20365,NA
PD97-01,9701,9701,400.16,400.17,785,281310,,26,10,NA,-65.47867,-69.25933,-65.42478,-69.36687,NA
PD97-01,9701,9701,400.18,400.19,794,281645,,30,9.1,NA,-65.35853,-69.57642,-65.29492,-69.66168,NA
PD97-01,9701,9701,400.17,400.18,797,281339,,28,10,NA,-65.42167,-69.37333,-65.45408,-69.49697,NA
PD97-01,9701,9701,400.2,300.2,804,282338,,54,7.9,NA,-65.23182,-69.76818,-65.3209,-69.99522,NA
PD97-01,9701,9701,300.2,300.19,812,291118,,29,8.3,NA,-65.85117,-71.36217,-65.91803,-71.22883,NA
PD97-01,9701,9701,300.19,300.18,814,291151,,28,10.4,NA,-65.9195,-67.192,-65.98492,-71.16643,NA
PD97-01,9701,9701,300.18,300.17,821,291507,,32,8.3,NA,-65.98217,-71.02317,-66.0504,-70.93018,NA
PD97-01,9701,9701,300.17,300.16,823,291543,,30,8.9,NA,-66.05183,-70.92733,-66.11602,-70.80267,NA
PD97-01,9701,9701,300.16,300.15,830,291858,,30,8.3,NA,-66.13012,-70.74478,-66.18772,-70.61333,NA
PD97-01,9701,9701,300.15,300.14,832,291927,,27,8.7,NA,-66.18957,-70.61018,-66.24397,-70.486,NA
PD97-01,9701,9701,300.12,300.11,850,300849,,28,9.6,NA,-66.38633,-70.1495,-66.6124,-70.01185,NA
PD97-01,9701,9701,300.11,300.1,852,300919,,26,10,NA,-66.44783,-70.00733,-66.50497,-69.8731,NA
PD97-01,9701,9701,300.1,300.09,859,301257,,12,11.1,NA,-66.5465,-69.7515,-63.57483,-69.69517,NA
PD97-01,9701,9701,300.09,300.08,861,301310,,26,10,NA,-66.57883,-69.686,-66.6363,-69.5574,NA
PD97-01,9701,9701,300.08,300.07,868,301616,,28,10,NA,-66.64933,-69.47525,-66.71267,-69.37085,NA
PD97-01,9701,9701,300.07,300.06,871,301651,,25,10,NA,-66.71267,-69.37083,-66.76358,-69.23937,NA
PD97-01,9701,9701,300.06,300.05,878,301936,,21,10.2,NA,-66.78307,-69.19347,-66.8273,-69.08165,NA
PD97-01,9701,9701,300.05,300.06,880,301959,,30,10.3,NA,-66.8273,-69.08165,-66.89053,-68.92448,NA
PD97-01,9701,9701,300.04,250.02,887,302304,,40,9.2,NA,-66.91958,-68.9472,-67.01823,-69.08268,NA
PD97-01,9701,9701,300.04,250.02,888,302346,,40,8.8,NA,-67.01823,-69.08268,-67.12667,-69.21958,NA
PD97-01,9701,9701,300.04,250.02,889,310034,,42,9.5,NA,-67.13563,-69.22973,-67.25205,-69.35572,NA
PD97-01,9701,9701,250.005,250.01,891,310703,,35,5,NA,-67.421,-69.20517,-67.38933,-69.2769,NA
PD97-01,9701,9701,250.01,250.02,896,310738,,51,5,NA,-67.38933,-69.27517,-67.3559,-69.35533,NA
PD97-01,9701,9701,250.02,250.03,899,310812,,57,4.8,NA,-67.35517,-69.35733,-67.30035,-69.5121,NA
PD97-01,9701,9701,250.03,250.04,904,310914,,52,5.8,NA,-67.2952,-69.52267,-67.25295,-69.64187,NA
PD97-01,9701,9701,250.03,250.04,908,310009,,59,4.2,NA,-67.25217,-69.64383,-67.19778,Bad Minutes: 6998.403,NA
PD97-01,9701,9701,250.04,250.05,913,311112,,60,4.6,NA,-67.19733,-69.7745,-67.13707,-69.90808,NA
PD97-01,9701,9701,250.05,250.06,916,311215,,60,4.7,NA,-67.1355,-69.99383,-67.0776,-70.05272,NA
PD97-01,9701,9701,250.05,250.06,922,311317,,59,4.5,NA,-67.07617,-70.055,-67.02897,-70.19198,NA
PD97-01,9701,9701,250.06,250.07,926,311417,,58,4.9,NA,-67.02,-70.193,-66.9701,-70.29935,NA
PD97-01,9701,9701,250.07,250.08,929,311517,,59,4.5,NA,-66.96458,-70.31332,-66.90907,-70.45378,NA
PD97-01,9701,9701,250.08,250.09,933,311617,,52,4.5,NA,-66.90805,-70.4583,-66.85758,-70.58665,NA
PD97-01,9701,9701,250.09,250.1,936,311714,,57,4.8,NA,-66.85667,-70.5885,-66.79717,-70.72032,NA
PD97-01,9701,9701,250.1,250.11,940,311812,,75,4.5,NA,-64.7965,-70.722,-66.71948,-70.9078,NA
PD97-01,9701,9701,250.11,250.12,943,311926,,67,4.5,NA,-66.71867,-70.90968,-66.64937,-71.07995,NA
PD97-01,9701,9701,250.12,250.13,947,312043,,50,4.5,NA,-66.64495,-71.09117,-66.59692,-71.21262,NA
PD97-01,9701,9701,250.14,250.15,952,312237,,52,4.5,NA,-66.53783,-71.32925,-66.4781,-71.43093,NA
PD97-01,9701,9701,250.15,250.16,956,312337,,60,4.5,NA,-66.47352,-71.43448,-66.41832,-71.5837,NA
PD97-01,9701,9702,250.16,250.17,959,330046,,48,4.5,NA,-66.41407,-71.59713,-66.36252,-71.70138,NA
PD97-01,9701,9702,200.2,200.19,980,331703,,30,9.2,NA,-66.447,-73.118,-66.64825,-72.88185,NA
PD97-01,9701,9702,200.19,200.18,982,331703,,28,10.2,NA,-66.51902,-72.8725,-66.58022,-72.74017,NA
PD97-01,9701,9702,200.18,200.07,989,322049,,25,9.8,NA,-66.61182,-72.72648,-66.64563,-72.58155,NA
PD97-01,9701,9702,200.17,200.16,991,322114,,30,9.8,NA,-66.6482,-72.57357,-66.71563,-72.43533,NA
PD97-01,9701,9702,200.16,200.15,996,330042,,38,8.6,NA,-66.71428,-72.35113,-66.80362,-72.2698,NA
PD97-01,9701,9702,200.14,200.13,1005,330918,,37,9.7,NA,-66.83983,-72.662,-66.9229,-71.84658,NA
PD97-01,9701,9702,200.13,200.12,1007,331000,,28,8.8,NA,-66.92433,-72.97683,-66.98435,-71.84507,NA
PD97-01,9701,9702,200.12,200.11,1014,331307,,46,9.6,NA,-66.9515,-71.81267,-67.0604,-71.68308,NA
PD97-01,9701,9702,200.11,200.1,1016,331315,,29,9.6,NA,-67.063,-71.68067,-67.13175,-71.5356,NA
PD97-01,9701,9702,200.1,200.09,1023,331702,,30,9.9,NA,-67.10595,-71.48468,-67.1815,-71.37855,NA
PD97-01,9701,9702,200.09,200.08,1025,331739,,30,9.9,NA,-67.1815,-71.37855,-67.25048,-71.22775,NA
PD97-01,9701,9702,200.08,200.07,1032,332021,,30,9.6,NA,-67.23597,-71.21158,-67.30948,-71.0724,NA
PD97-01,9701,9702,200.07,200.06,1034,332058,,30,10.2,NA,-67.30948,-71.0724,-67.36968,-70.93578,NA
PD97-01,9701,9702,200.04,200.03,1048,330933,,32,7.6,NA,-67.51683,-70.575,-67.57708,-70.41645,NA
PD97-01,9701,9702,200.03,200.02,1050,331010,,26,10.3,NA,-67.57833,-70.4135,-67.63995,-70.27622,NA
PD97-01,9701,9702,200.02,200.01,1057,341224,,42,10.4,NA,-67.65433,-70.30933,-67.71782,-70.08798,NA
PD97-01,9701,9702,200.01,200,1059,341411,,26,9.2,NA,-67.71917,-70.08433,-67.774,-69.94102,NA
PD97-01,9701,9702,200,200.-010,1066,341740,,30,9.7,NA,-67.76728,-69.86748,-67.83862,-69.77952,NA
PD97-01,9701,9702,200.-010,200.-020,1068,341812,,36,9.7,NA,-67.83862,-69.77952,-67.9004,-69.61722,NA
PD97-01,9701,9702,200.-020,200.-030,1075,342048,,50,6.6,NA,-67.9011,-69.63977,-67.96012,-69.4585,NA
PD97-01,9701,9702,200.-040,200.-050,1083,350841,,35,8.2,NA,-68.032,-69.27967,-68.09863,-69.115,NA
PD97-01,9701,9702,200.-050,200.-060,1085,350919,,38,9.5,NA,-68.101,-69.10967,-68.15887,-68.9561,NA
PD97-01,9701,9702,200.-060,GINGER,1093,351341,,32,9.2,NA,-68.162,-68.68467,-68.0779,-68.63593,NA
PD97-01,9701,9702,200.-060,GINGER,1094,351415,,30,10.2,NA,-68.0745,-68.63367,-67.97663,-68.60497,NA
PD97-01,9701,9702,200.-060,GINGER,1095,351447,,25,10,NA,-67.97502,-68.60422,-67.88887,-68.57625,NA
PD97-01,9701,9702,440,420.015,1140,390945,,33,9.4,NA,-66.23883,-66.07383,-66.25567,-66.32133,NA
PD97-01,9701,9702,440,420.015,1141,391021,,34,9.4,NA,-66.25283,-66.32867,-66.26622,-66.5833,NA
PD97-01,9701,9702,380.03,420.04,1151,401305,,16,3,NA,-66.42118,-67.50207,-66.40815,-67.48502,NA
PD97-01,9701,9702,380.03,420.04,1153,401325,,53,4.5,NA,-66.4075,-67.4837,-66.342,-67.43012,NA
PD97-01,9701,9702,380.03,420.04,1157,401422,,61,5,NA,-66.34033,-67.42883,-66.2647,-67.36015,NA
PD97-01,9701,9702,380.03,420.09,1161,401526,,58,5,NA,-66.2647,-67.36015,-66.20132,-67.22617,NA
PD97-01,9701,9702,380.03,420.04,1166,401630,,52,5,NA,-66.20132,-67.22682,-66.14732,-67.08052,NA
PD97-01,9701,9702,380.03,420.04,1169,401728,,54,5,NA,-66.14517,-67.14483,-66.08225,-66.97017,NA
PD97-01,9701,9702,420.04,460.05,1175,401824,,62,4.7,NA,-66.08217,-66.97033,-66.00213,-66.86177,NA
PD97-01,9701,9702,420.04,460.05,1180,401931,,55,5,NA,-65.99817,-66.859,-65.92217,-66.7553,NA
PD97-01,9701,9702,420.04,460.05,1184,402034,,58,4.9,NA,-65.91983,-66.75183,-65.84888,-66.64908,NA
PD97-01,9701,9702,420.04,460.05,1188,402233,,52,5.1,NA,-65.84708,-66.64908,-65.7812,-66.54802,NA
PD97-01,9701,9702,460.05,500.055,1193,402231,,59,5.1,NA,-65.7812,-66.54802,-65.70863,-66.42012,NA
PD97-01,9701,9702,460.05,500.055,1196,402338,,56,5.1,NA,-65.70628,-66.41868,-65.64248,-66.36985,NA
PD97-01,9701,9702,520.03,510,1227,411342,,32,9.4,NA,-65.51633,-65.35383,-65.49008,-65.1595,NA
PD97-01,9701,9702,520.03,510,1228,411419,,35,9,NA,-65.49217,-65.15333,-65.54017,-64.94487,NA
PD97-01,9701,9702,520.03,510,1229,411458,,32,10.4,NA,-65.54073,-64.93803,-65.60142,-64.86433,NA
PD97-01,9701,9702,520.03,510,1230,411615,,34,8.7,NA,-65.71518,-65.73308,-65.78095,-65.04387,NA
PD97-01,9701,9702,520.03,510,1232,411652,,32,9.8,NA,-65.78793,-65.0609,-65.84223,-65.1875,NA
PD97-01,9701,9702,500,530.005,1239,411955,,54,10,NA,-65.86328,-65.146,-65.75018,-64.96887,NA
PD97-01,9701,9702,500,530.005,1241,412158,,59,8,NA,-65.74677,-64.9434,-65.61338,-64.82847,NA
PD97-01,9701,9702,550.03,575.01,1254,420946,,32,8,NA,-65.33967,-64.92067,-65.34768,-64.7366,NA
PD97-01,9701,9702,550.03,575.01,1255,421024,,33,8.6,NA,-65.34875,-64.72182,-65.34075,-64.49208,NA
PD97-01,9701,9702,550.03,575.01,1256,421442,,33,4.2,NA,-65.33433,-64.39467,-65.28075,-64.26892,NA
PD97-01,9701,9702,585.01,595.013,1269,421730,,28,9.9,NA,-65.2229,-64.15307,-65.13063,-64.03973,NA
PD97-01,9701,9702,595.014,VERNADSKY,1272,421854,,33,8.5,NA,-65.12955,-64.04338,-65.19848,-64.14015,NA
PD97-01,9701,9702,595.014,VERNADSKY,1273,421932,,19,6.8,NA,-65.20022,-64.1443,-65.20607,-64.23682,NA
PD97-01,9701,9702,520.03,510,9999,411540,event 9999?,31,9.2,NA,-65.54067,-64.938,-65.70892,-64.88192,NA
LMG98-01,9801,9801,B,600.04,10,290005,,64,12,NA,-64.76822,-64.06685,-64.91748,-64.36685,NA
LMG98-01,9801,9801,600.04,600.06,19,291350,,62,12,NA,-64.9337,-64.38482,-64.8014,-64.71693,NA
LMG98-01,9801,9801,600.06,600.08,29,292329,,72,12,NA,-64.80148,-64.70082,-64.70025,-65.00083,NA
LMG98-01,9801,9801,600.06,600.248,30,182025,0300012,113,5,NA,-64.8033,-63.95275,-64.74373,-64.11855,NA
LMG98-01,9801,9801,600.073,599.98,31,182355,0300015,100,5,NA,-64.78705,-64.27303,-64.81898,-62.90083,NA
LMG98-01,9801,9801,600.1,600.12,49,301237,,65,12,NA,-64.56787,-65.3336,-64.45037,-65.65025,NA
LMG98-01,9801,9801,600.03,600.035,54,201016,0301016,30,5,NA,-64.9919,-64.2403,-64.96162,-64.32298,NA
LMG98-01,9801,9801,600.035,600.04,56,201047,0301047,28,4.5,NA,-64.96035,-64.32653,-64.93262,-64.40097,NA
LMG98-01,9801,9801,600.04,603.04,58,201047,0301047,12,4.5,NA,-64.93262,-64.40097,-64.9159,-64.38143,NA
