studyName,"Event Number",Cruise,"Count Minute (min)",Species,Number,Linkages,Behavior,Direction,Notes
PD96-01,86,9601,20,CAPE,2,0,2,99,NULL
PD96-01,86,9601,28,SOFU,1,0,1,5,NULL
PD96-01,86,9601,30,SOFU,1,0,0,99,STERN
PD96-01,88,9601,00,SOFU,1,0,0,99,STERN
PD96-01,88,9601,05,CAPE,1,0,0,99,NULL
PD96-01,88,9601,07,BBAL,1,0,2,99,NULL
PD96-01,88,9601,08,WISP,1,0,2,99,NULL
PD96-01,88,9601,11,SOFU,4,0,2,99,"OUT OF TRANSECT, 700M OUT"
PD96-01,88,9601,12,SOFU,1,0,0,99,NULL
PD96-01,88,9601,13,NULL,0,0,999,99,STERN
PD96-01,105,9601,00,GIPE,1,1,0,99,"RECORDED IN 103"
PD96-01,105,9601,00,CAPE,4,1,0,99,"RECORDED IN 103"
PD96-01,105,9601,01,WCPE,1,1,0,99,NULL
PD96-01,105,9601,02,CAPE,3,1,3,99,NULL
PD96-01,105,9601,02,SOFU,1,1,0,99,NULL
PD96-01,105,9601,02,CAPE,1,1,6,99,NULL
PD96-01,105,9601,13,GIPE,1,1,0,99,NULL
PD96-01,105,9601,13,WISP,1,1,0,99,NULL
PD96-01,105,9601,15,GIPE,2,1,0,99,NULL
PD96-01,105,9601,20,SOFU,1,0,2,99,NULL
PD96-01,105,9601,02,CAPE,1,1,0,99,NULL
PD96-01,105,9601,25,NULL,0,0,0,99,"DEPTH ABOUT 1000"
PD96-01,107,9601,00,GIPE,4,1,0,99,"RECORDED IN 105"
PD96-01,107,9601,00,CAPE,1,1,0,99,"RECORDED IN 105"
PD96-01,107,9601,00,WISP,1,1,0,99,"RECORDED IN 105"
PD96-01,107,9601,01,CAPE,2,1,0,99,"RECORDED IN 105"
PD96-01,107,9601,01,SOFU,1,1,6,99,"RECORDED IN 105"
PD96-01,107,9601,01,CAPE,2,1,0,99,"RECORDED IN 105"
PD96-01,107,9601,02,CAPE,1,1,3,99,"RECORDED IN 105"
PD96-01,107,9601,09,NULL,0,0,0,99,"DEPTH MORE THAN 2000"
PD96-01,107,9601,12,CAPE,1,1,3,99,NULL
PD96-01,107,9601,12,CAPE,3,1,3,99,NULL
PD96-01,107,9601,14,CAPE,1,1,3,99,NULL
PD96-01,107,9601,16,SOFU,1,0,1,99,NULL
PD96-01,107,9601,17,NULL,0,0,0,99,"SLOWED TO 4.3 KTS."
PD96-01,115,9601,00,CAPE,2,0,3,99,NULL
PD96-01,115,9601,02,SOFU,1,0,1,99,NULL
PD96-01,115,9601,04,SOFU,2,1,1,99,NULL
PD96-01,115,9601,07,ANPE,1,0,0,99,NULL
PD96-01,115,9601,07,CAPE,2,2,2,99,NULL
PD96-01,115,9601,08,CAPE,1,0,0,99,NULL
PD96-01,115,9601,04,SOFU,1,3,3,99,NULL
PD96-01,115,9601,13,SOFU,1,0,0,99,NULL
PD96-01,115,9601,18,CAPE,1,3,3,99,NULL
PD96-01,115,9601,18,BBAL,1,0,1,99,NULL
PD96-01,115,9601,23,WISP,1,0,1,99,NULL
PD96-01,115,9601,24,CAPE,8,0,0,99,NULL
PD96-01,116,9601,00,CAPE,2,0,3,99,REPEAT
PD96-01,116,9601,00,CAPE,2,0,3,99,REPEAT
PD96-01,116,9601,00,CAPE,7,0,0,99,REPEAT
PD96-01,116,9601,04,SOFU,2,0,0,99,REPEAT
PD96-01,116,9601,06,CAPE,30,0,0,99,NULL
PD96-01,116,9601,06,SOFU,1,0,0,99,NULL
PD96-01,116,9601,31,GIPE,2,0,0,99,NULL
PD96-01,148,9601,02,SOFU,1,0,0,99,NULL
PD96-01,148,9601,03,CAPE,2,1,0,99,NULL
PD96-01,148,9601,04,BBSP,1,0,1,99,NULL
PD96-01,148,9601,08,WISP,2,0,0,99,NULL
PD96-01,148,9601,10,SOFU,1,0,3,99,NULL
PD96-01,148,9601,11,BBAL,1,0,2,99,NULL
PD96-01,148,9601,03,CAPE,1,1,3,99,NULL
PD96-01,148,9601,15,SOFU,1,0,1,99,"SNOW BECOMING HEAVY"
PD96-01,150,9601,02,CHPE,1,0,3,99,NULL
PD96-01,150,9601,02,CAPE,1,1,0,99,"PROBABLY REPEAT FROM 148"
PD96-01,150,9601,03,CAPE,1,1,0,99,"PROBABLY REPEAT FROM 148"
PD96-01,150,9601,06,GIPE,1,0,0,99,NULL
PD96-01,150,9601,11,WISP,1,0,0,99,"POSSIBLE REPEAT FROM 148.  SNOW A BIT LESS."
PD96-01,150,9601,24,SOFU,1,0,3,99,NULL
PD96-01,150,9601,25,WISP,1,0,1,99,NULL
PD96-01,150,9601,28,CHPE,2,0,5,29,NULL
PD96-01,121,9601,0,CAPE,13,0,0,9999,NULL
PD96-01,121,9601,0,SOFU,1,0,0,9999,NULL
PD96-01,121,9601,2,SOFU,1,0,0,9999,NULL
PD96-01,121,9601,6,ANPE,1,0,0,9999,NULL
PD96-01,121,9601,7,CAPE,12,0,0,9999,NULL
PD96-01,121,9601,16,SOFU,3,0,2,9999,NULL
PD96-01,121,9601,24,TBPR,1,0,2,9999,NULL
PD96-01,121,9601,24,WISP,1,0,2,9999,NULL
PD96-01,121,9601,27,BBAL,1,0,1,9999,NULL
PD96-01,121,9601,35,NULL,0,0,0,9999,NULL
PD96-01,128,9601,00,CAPE,4,0,0,99,STERN
PD96-01,128,9601,00,BLPE,1,0,0,99,STERN
PD96-01,128,9601,00,WISP,2,0,0,99,STERN
PD96-01,128,9601,00,SOFU,3,0,0,99,STERN
PD96-01,128,9601,01,CAPE,5,0,2,99,NULL
PD96-01,128,9601,02,CAPE,7,0,2,99,NULL
PD96-01,128,9601,04,CAPE,2,0,1,35,NULL
PD96-01,128,9601,04,SOFU,1,0,1,35,NULL
PD96-01,128,9601,05,SOFU,6,1,3,99,NULL
PD96-01,128,9601,05,CAPE,2,1,3,99,NULL
PD96-01,128,9601,06,CAPE,1,0,3,99,NULL
PD96-01,128,9601,07,SOFU,1,0,3,99,NULL
PD96-01,128,9601,08,WISP,1,0,2,99,NULL
PD96-01,128,9601,09,SOFU,2,2,3,99,NULL
PD96-01,128,9601,09,CAPE,1,2,3,99,NULL
PD96-01,128,9601,11,SOFU,27,0,3,99,NULL
PD96-01,128,9601,11,GHAL,1,0,1,27,NULL
PD96-01,128,9601,13,FAPR,1,0,1,10,NULL
PD96-01,128,9601,15,CAPE,3,0,2,99,NULL
PD96-01,128,9601,16,CAPE,2,0,6,99,NULL
PD96-01,128,9601,16,SOFU,19,0,3,99,NULL
PD96-01,128,9601,18,CAPE,3,0,2,99,NULL
PD96-01,128,9601,18,SOFU,2,0,2,99,NULL
PD96-01,128,9601,19,CAPE,2,0,2,99,NULL
PD96-01,128,9601,20,SOFU,2,0,6,99,NULL
PD96-01,128,9601,21,TBPR,1,0,2,99,NULL
PD96-01,128,9601,21,SOFU,1,0,3,99,NULL
PD96-01,128,9601,24,SOFU,3,0,6,99,NULL
PD96-01,128,9601,26,BBAL,1,0,1,30,NULL
PD96-01,128,9601,28,SOFU,2,0,3,99,NULL
PD96-01,128,9601,30,BBAL,1,0,1,30,NULL
PD96-01,128,9601,31,BBAL,1,0,1,30,"DIFFERENT THAN MIN 30 BBAL"
PD96-01,128,9601,33,SOFU,3,0,3,99,NULL
PD96-01,128,9601,34,SOFU,1,0,1,99,NULL
PD96-01,128,9601,36,CAPE,3,0,2,99,NULL
PD96-01,128,9601,38,TBPR,1,0,6,99,NULL
PD96-01,128,9601,39,CAPE,4,0,1,28,NULL
PD96-01,128,9601,42,SOFU,12,0,3,99,NULL
PD96-01,128,9601,43,SOFU,2,0,2,99,NULL
PD96-01,128,9601,44,SOFU,6,0,1,24,NULL
PD96-01,128,9601,47,SOFU,1,0,3,99,NULL
PD96-01,128,9601,47,CAPE,1,0,1,22,NULL
PD96-01,128,9601,49,TBPR,1,0,2,99,NULL
PD96-01,128,9601,50,SOFU,2,0,3,99,NULL
PD96-01,128,9601,51,CAPE,3,0,2,99,NULL
PD96-01,128,9601,53,GIPE,2,0,2,99,NULL
PD96-01,128,9601,55,SOFU,3,0,3,99,NULL
PD96-01,128,9601,57,WISP,1,0,0,99,STERN
PD96-01,128,9601,57,CAPE,4,0,0,99,STERN
PD96-01,129,9601,00,GIPE,1,0,0,99,STERN
PD96-01,129,9601,00,CAPE,7,0,0,99,STERN
PD96-01,129,9601,03,CAPE,3,0,1,21,NULL
PD96-01,129,9601,05,CAPE,2,0,2,99,NULL
PD96-01,129,9601,05,SOFU,1,0,2,99,NULL
PD96-01,129,9601,08,CAPE,1,0,6,99,NULL
PD96-01,129,9601,09,WISP,1,0,2,99,NULL
PD96-01,129,9601,10,SOFU,36,0,3,99,NULL
PD96-01,129,9601,11,TBPR,1,0,1,6,NULL
PD96-01,129,9601,12,SOFU,1,0,3,99,NULL
PD96-01,129,9601,15,SOFU,39,0,3,99,NULL
PD96-01,129,9601,19,CAPE,1,0,2,99,NULL
PD96-01,129,9601,23,CAPE,3,0,2,99,NULL
PD96-01,129,9601,27,CAPE,3,0,2,99,NULL
PD96-01,129,9601,30,WISP,1,0,0,99,STERN
PD96-01,130,9601,00,CAPE,6,0,0,99,STERN
PD96-01,130,9601,01,GIPE,1,0,0,99,NULL
PD96-01,130,9601,02,GIPE,1,0,2,99,NULL
PD96-01,130,9601,06,WISP,1,0,1,8,NULL
PD96-01,130,9601,07,BBAL,1,0,1,23,NULL
PD96-01,130,9601,09,SOFU,1,0,2,99,NULL
PD96-01,130,9601,11,WISP,3,0,1,22,NULL
PD96-01,130,9601,15,SOFU,1,0,0,99,NULL
PD96-01,130,9601,18,BLPE,1,0,1,23,NULL
PD96-01,130,9601,20,WISP,2,0,2,99,NULL
PD96-01,130,9601,26,SOFU,1,0,1,2,NULL
PD96-01,130,9601,27,TBPR,1,0,1,3,NULL
PD96-01,130,9601,28,BBSP,1,1,2,99,NULL
PD96-01,130,9601,28,WISP,1,1,2,99,NULL
PD96-01,130,9601,29,GHAL,1,0,1,25,NULL
PD96-01,130,9601,29,GIPE,1,0,0,99,NULL
PD96-01,130,9601,30,SOFU,3,0,0,99,STERN
PD96-01,131,9601,00,CAPE,6,0,0,99,STERN
PD96-01,131,9601,00,GIPE,1,0,0,99,STERN
PD96-01,131,9601,02,BBAL,1,0,1,3,NULL
PD96-01,131,9601,05,WISP,1,0,1,5,NULL
PD96-01,131,9601,11,GIPE,1,0,1,22,NULL
PD96-01,131,9601,13,GIPE,1,0,2,99,NULL
PD96-01,131,9601,14,SOFU,1,0,2,99,NULL
PD96-01,131,9601,17,CAPE,2,0,2,99,NULL
PD96-01,131,9601,17,WISP,1,0,2,99,NULL
PD96-01,131,9601,21,CAPE,1,0,3,99,NULL
PD96-01,131,9601,22,GHAL,1,0,2,99,NULL
PD96-01,131,9601,23,WISP,1,0,2,99,NULL
PD96-01,131,9601,25,GIPE,1,0,0,99,NULL
PD96-01,131,9601,28,WISP,1,0,1,2,NULL
PD96-01,131,9601,31,CAPE,1,0,0,99,"STERN (SEVEN TOTAL FOLLOW BOAT NOW)"
PD96-01,132,9601,00,CAPE,7,0,0,99,STERN
PD96-01,132,9601,00,BBAL,1,0,0,99,STERN
PD96-01,132,9601,00,SOFU,1,0,0,99,STERN
PD96-01,132,9601,01,TBPR,3,1,6,99,NULL
PD96-01,132,9601,01,CAPE,1,1,6,99,NULL
PD96-01,132,9601,02,BBSP,1,0,1,23,NULL
PD96-01,132,9601,04,GIPE,1,0,1,8,NULL
PD96-01,132,9601,06,BBSP,1,0,1,22,NULL
PD96-01,132,9601,07,WISP,1,0,1,23,NULL
PD96-01,132,9601,09,TBPR,1,0,1,3,NULL
PD96-01,132,9601,11,TBPR,2,0,0,99,NULL
PD96-01,132,9601,15,BBSP,1,0,1,4,NULL
PD96-01,132,9601,16,WISP,1,0,1,21,NULL
PD96-01,132,9601,19,WISP,1,0,2,99,NULL
PD96-01,132,9601,27,GIPE,1,0,1,10,NULL
PD96-01,132,9601,30,GIPE,1,0,0,99,STERN
PD96-01,132,9601,30,WISP,1,0,0,99,STERN
PD96-01,133,9601,00,NULL,0,0,999,99,STERN
PD96-01,133,9601,01,WISP,2,0,2,99,NULL
PD96-01,133,9601,06,CAPE,2,0,2,99,NULL
PD96-01,133,9601,09,GIPE,1,0,1,20,NULL
PD96-01,133,9601,10,WISP,1,0,1,30,NULL
PD96-01,133,9601,13,WISP,2,0,1,20,NULL
PD96-01,133,9601,15,NULL,0,0,999,99,STERN
PD96-01,168,9601,00,NULL,0,0,999,99,STERN
PD96-01,168,9601,05,GHAL,1,0,1,99,NULL
PD96-01,168,9601,06,SOFU,1,0,0,99,NULL
PD96-01,168,9601,10,SOFU,1,0,2,99,NULL
PD96-01,168,9601,16,CAPE,1,0,0,99,NULL
PD96-01,168,9601,20,SOFU,1,0,2,99,NULL
PD96-01,168,9601,22,CAPE,1,0,0,99,NULL
PD96-01,168,9601,23,GIPE,1,0,1,99,NULL
PD96-01,168,9601,30,NULL,0,0,999,99,STERN
PD96-01,169,9601,00,NULL,0,0,999,99,STERN
PD96-01,169,9601,11,BBSP,1,0,2,99,NULL
PD96-01,169,9601,25,CAPE,1,0,0,99,NULL
PD96-01,169,9601,27,WISP,1,0,1,99,NULL
PD96-01,169,9601,29,CHPE,4,0,3,99,NULL
PD96-01,169,9601,29,GHAL,2,0,1,99,NULL
PD96-01,169,9601,30,WISP,1,0,1,99,NULL
PD96-01,169,9601,35,SOFU,1,0,2,99,NULL
PD96-01,169,9601,42,SOFU,1,0,0,99,NULL
PD96-01,169,9601,43,GHAL,1,0,2,99,NULL
PD96-01,169,9601,44,NULL,0,0,999,99,STERN
PD96-01,158,9601,03,GIPE,1,0,1,99,NULL
PD96-01,158,9601,05,CAPE,2,0,0,99,NULL
PD96-01,158,9601,15,CAPE,1,0,1,99,NULL
PD96-01,158,9601,20,SOFU,2,0,1,99,NULL
PD96-01,158,9601,28,WISP,2,0,1,99,NULL
PD96-01,160,9601,02,SOFU,1,1,3,99,NULL
PD96-01,160,9601,10,CAPE,4,1,0,99,NULL
PD96-01,160,9601,11,CAPE,2,1,0,99,NULL
PD96-01,160,9601,16,WISP,1,1,0,99,NULL
PD96-01,160,9601,23,CAPE,3,1,0,99,NULL
PD96-01,190,9601,00,CAPE,4,0,0,99,NULL
PD96-01,190,9601,00,SOFU,2,0,0,99,NULL
PD96-01,190,9601,02,SOFU,1,0,1,99,NULL
PD96-01,190,9601,04,CAPE,2,0,0,99,NULL
PD96-01,190,9601,04,WISP,1,0,6,99,NULL
PD96-01,190,9601,07,CAPE,1,0,0,99,NULL
PD96-01,190,9601,19,BBAL,1,0,1,99,NULL
PD96-01,190,9601,26,SOFU,1,0,1,99,NULL
PD96-01,190,9601,29,BBAL,1,0,1,99,NULL
PD96-01,190,9601,30,GHAL,1,0,1,99,NULL
PD96-01,191,9601,00,GHAL,1,0,1,99,NULL
PD96-01,191,9601,00,CAPE,7,0,0,99,NULL
PD96-01,191,9601,02,SOFU,3,0,1,99,NULL
PD96-01,191,9601,07,BBAL,1,0,1,99,NULL
PD96-01,191,9601,09,SOFU,1,0,1,99,NULL
PD96-01,191,9601,11,GHAL,1,0,1,99,NULL
PD96-01,191,9601,16,BBAL,1,0,3,99,NULL
PD96-01,191,9601,19,SPSK,1,0,1,99,NULL
PD96-01,191,9601,22,BBAL,1,0,1,99,NULL
PD96-01,191,9601,31,CAPE,7,0,0,99,NULL
PD96-01,198,9601,00,CAPE,5,0,0,99,STERN
PD96-01,198,9601,01,HUWH,2,0,3,99,"BREECHING, CALF AND ADULT"
PD96-01,198,9601,01,SOFU,1,0,2,99,NULL
PD96-01,198,9601,03,CAPE,7,0,3,99,NULL
PD96-01,198,9601,07,HUWH,2,0,3,99,"700METERS OUT"
PD96-01,198,9601,09,HUWH,3,0,3,99,"900METERS OUT"
PD96-01,198,9601,17,CAPE,2,0,3,99,NULL
PD96-01,198,9601,30,CAPE,8,0,0,99,STERN
PD96-01,200,9601,00,CAPE,14,0,0,99,STERN
PD96-01,200,9601,10,HUWH,2,0,3,99,"8-900METERS OUT"
PD96-01,200,9601,18,HUWH,2,0,3,99,"400 METERS OUT"
PD96-01,200,9601,27,WISP,1,0,1,35,NULL
PD96-01,200,9601,30,NULL,0,0,999,99,STERN
PD96-01,207,9601,00,CAPE,6,0,0,99,STERN
PD96-01,207,9601,02,GHAL,1,0,2,99,NULL
PD96-01,207,9601,11,CAPE,3,0,0,99,NULL
PD96-01,207,9601,20,GIPE,1,0,1,29,NULL
PD96-01,207,9601,25,GIPE,1,0,2,99,NULL
PD96-01,207,9601,28,CAPE,5,0,0,99,NULL
PD96-01,207,9601,30,CAPE,1,0,0,99,STERN
PD96-01,209,9601,00,CAPE,15,0,0,99,STERN
PD96-01,209,9601,09,WISP,1,0,1,30,NULL
PD96-01,209,9601,19,GIPE,1,0,1,32,NULL
PD96-01,209,9601,23,WISP,1,0,1,3,NULL
PD96-01,209,9601,32,SPSK,1,0,1,7,NULL
PD96-01,209,9601,35,NULL,0,0,999,99,NULL
PD96-01,209,9601,35,NULL,0,0,999,99,NULL
PD96-01,220,9601,01,SPSK,2,0,1,99,NULL
PD96-01,220,9601,02,SPSK,1,0,1,99,NULL
PD96-01,220,9601,03,SPSK,1,0,1,99,NULL
PD96-01,220,9601,03,GIPE,1,0,1,99,NULL
PD96-01,220,9601,06,SPSK,1,0,1,99,NULL
PD96-01,220,9601,06,KEGU,1,0,1,99,NULL
PD96-01,220,9601,06,ADPE,1,0,5,10,NULL
PD96-01,220,9601,08,WISP,1,0,1,99,NULL
PD96-01,220,9601,09,SPSK,2,0,1,99,NULL
PD96-01,220,9601,10,SPSK,1,0,1,99,NULL
PD96-01,220,9601,12,SPSK,1,0,1,99,NULL
PD96-01,220,9601,12,WISP,1,0,1,99,NULL
PD96-01,220,9601,13,SPSK,1,0,1,99,NULL
PD96-01,220,9601,14,KEGU,1,0,1,99,NULL
PD96-01,220,9601,16,KEGU,1,0,1,99,NULL
PD96-01,220,9601,16,SPSK,1,0,1,99,NULL
PD96-01,220,9601,17,GIPE,1,0,1,99,NULL
PD96-01,220,9601,17,SPSK,1,0,1,99,NULL
PD96-01,220,9601,18,SPSK,2,0,1,99,NULL
PD96-01,220,9601,19,WISP,1,0,1,99,NULL
PD96-01,221,9601,01,SPSK,1,0,1,99,NULL
PD96-01,221,9601,03,SPSK,2,0,1,99,NULL
PD96-01,221,9601,06,ADPE,1,0,5,26,NULL
PD96-01,221,9601,07,ADPE,1,0,7,99,NULL
PD96-01,221,9601,08,WISP,1,0,1,99,NULL
PD96-01,221,9601,09,SPSK,2,0,1,99,NULL
PD96-01,221,9601,09,ADPE,6,0,5,20,NULL
PD96-01,221,9601,09,ADPE,1,0,5,36,NULL
PD96-01,221,9601,11,ADPE,2,0,5,30,NULL
PD96-01,221,9601,12,ADPE,2,0,5,21,NULL
PD96-01,221,9601,13,ADPE,4,0,5,21,NULL
PD96-01,221,9601,14,ADPE,6,0,5,21,NULL
PD96-01,222,9601,03,SPSK,1,0,1,99,NULL
PD96-01,222,9601,05,ADPE,3,0,5,34,NULL
PD96-01,222,9601,05,ADPE,2,0,5,31,"SPEED 3.0"
PD96-01,222,9601,06,ADPE,3,0,5,99,NULL
PD96-01,222,9601,06,SPSK,1,0,1,99,NULL
PD96-01,222,9601,08,ADPE,4,0,5,23,NULL
PD96-01,222,9601,09,ADPE,3,0,5,30,NULL
PD96-01,222,9601,09,ADPE,2,0,5,99,"ICE COVER 2"
PD96-01,222,9601,12,SPSK,1,0,1,99,"ICE COVER 2"
PD96-01,222,9601,15,SPSK,1,0,1,99,"ICE COVER 2"
PD96-01,222,9601,16,SPSK,1,0,1,99,"ICE COVER 2"
PD96-01,223,9601,04,NULL,0,0,999,99,"COVER 1"
PD96-01,223,9601,05,ADPE,1,0,5,13,"COVER 1"
PD96-01,223,9601,06,SPSK,2,0,1,99,"COVER 1"
PD96-01,223,9601,07,ADPE,1,0,5,99,"COVER 1"
PD96-01,223,9601,09,ADPE,1,0,5,9,"COVER 1"
PD96-01,223,9601,11,ADPE,1,0,5,15,"COVER 1"
PD96-01,223,9601,15,ADPE,1,0,5,18,"COVER 1"
PD96-01,223,9601,16,ADPE,1,0,4,99,"COVER 1"
PD96-01,224,9601,01,SPSK,1,0,1,99,NULL
PD96-01,224,9601,02,SPSK,3,0,1,99,NULL
PD96-01,224,9601,04,WISP,1,0,1,99,NULL
PD96-01,225,9601,04,SPSK,1,0,1,99,NULL
PD96-01,225,9601,12,ADPE,5,0,5,24,NULL
PD96-01,225,9601,13,SPSK,2,0,1,99,NULL
PD96-01,225,9601,14,WISP,1,0,1,99,NULL
PD96-01,225,9601,14,SPSK,1,0,1,99,NULL
PD96-01,227,9601,04,WISP,1,0,1,99,NULL
PD96-01,227,9601,14,SPSK,1,0,1,99,NULL
PD96-01,228,9601,01,KEGU,1,0,1,99,NULL
PD96-01,228,9601,01,SPSK,1,0,1,99,NULL
PD96-01,228,9601,04,NULL,0,0,999,99,"COVER 1"
PD96-01,228,9601,05,KEGU,1,0,1,99,"COVER 1"
PD96-01,228,9601,06,KEGU,1,0,1,99,"COVER 1"
PD96-01,228,9601,07,ANTE,1,0,1,99,"COVER 1"
PD96-01,228,9601,07,SPSK,1,0,1,99,"COVER 1"
PD96-01,228,9601,10,BESH,1,0,1,99,"COVER 1"
PD96-01,228,9601,11,WISP,1,0,6,99,"COVER 1"
PD96-01,228,9601,11,ADPE,15,0,5,24,"COVER 1"
PD96-01,228,9601,17,WISP,1,0,1,99,"COVER 1"
PD96-01,228,9601,17,SPSK,1,0,1,99,"COVER 1"
PD96-01,228,9601,18,ADPE,2,0,5,11,"COVER 1"
PD96-01,228,9601,19,SPSK,1,0,1,99,"COVER 1"
PD96-01,228,9601,19,ADPE,1,0,5,12,"COVER 1"
PD96-01,229,9601,02,NULL,0,0,999,99,"COVER 0"
PD96-01,229,9601,03,SPSK,1,0,1,99,"COVER 0"
PD96-01,229,9601,05,ADPE,3,0,5,6,"COVER 0"
PD96-01,229,9601,08,ADPE,2,0,5,3,"COVER 0"
PD96-01,229,9601,11,SPSK,1,0,1,99,"COVER 0"
PD96-01,229,9601,12,GIPE,1,0,1,99,"COVER 0"
PD96-01,229,9601,14,BRSK,1,0,1,99,"COVER 0"
PD96-01,230,9601,06,SPSK,1,0,1,99,"COVER 1"
PD96-01,230,9601,07,KEGU,1,0,1,99,"COVER 1"
PD96-01,230,9601,07,ANTE,1,0,1,99,"COVER 1"
PD96-01,230,9601,08,SPSK,1,0,1,99,"COVER 1"
PD96-01,230,9601,13,NULL,0,0,999,99,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,230,9601,14,ADPE,2,0,5,14,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,230,9601,14,ADPE,2,0,5,8,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,230,9601,15,ANTE,1,0,1,99,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,230,9601,16,KEGU,1,0,1,99,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,230,9601,17,ADPE,1,0,6,99,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,230,9601,21,KEGU,2,0,1,99,"COVER 1.  LARGE KRILL SCHOOL ON SCREEN."
PD96-01,231,9601,01,SPSK,1,0,1,99,NULL
PD96-01,231,9601,03,SPSK,1,0,1,99,NULL
PD96-01,231,9601,03,SPSK,3,0,1,99,NULL
PD96-01,231,9601,04,KEGU,1,0,2,99,NULL
PD96-01,231,9601,04,ANTE,2,0,1,99,NULL
PD96-01,231,9601,06,SPSK,1,0,1,99,NULL
PD96-01,231,9601,08,SPSK,2,0,1,99,NULL
PD96-01,231,9601,08,ANTE,1,0,1,99,NULL
PD96-01,231,9601,11,GIPE,1,0,1,99,NULL
PD96-01,231,9601,12,SPSK,1,0,1,99,NULL
PD96-01,231,9601,13,WISP,1,0,1,99,NULL
PD96-01,231,9601,14,SPSK,2,0,1,99,NULL
PD96-01,231,9601,15,ANTE,1,0,1,99,NULL
PD96-01,231,9601,18,ADPE,1,0,5,12,NULL
PD96-01,231,9601,19,SPSK,1,0,1,99,NULL
PD96-01,231,9601,21,ANTE,1,0,1,99,NULL
PD96-01,232,9601,07,SPSK,1,0,1,99,NULL
PD96-01,232,9601,08,SPSK,1,0,1,99,NULL
PD96-01,232,9601,09,KEGU,2,0,1,99,NULL
PD96-01,232,9601,10,KEGU,1,0,1,99,NULL
PD96-01,232,9601,10,SPSK,1,0,1,99,NULL
PD96-01,232,9601,10,KEGU,1,0,2,99,NULL
PD96-01,232,9601,12,GIPE,1,0,1,99,NULL
PD96-01,232,9601,14,ANTE,1,0,1,99,"LARGE KRILL SCHOOL 0-50M"
PD96-01,232,9601,17,SPSK,1,0,1,99,"LARGE KRILL SCHOOL 0-50M"
PD96-01,232,9601,17,KEGU,1,0,1,99,"LARGE KRILL SCHOOL 0-50M"
PD96-01,232,9601,18,SPSK,1,1,6,99,"FORCED KEGU TO DROP FOOD"
PD96-01,232,9601,18,KEGU,1,1,6,99,"FORCED BY SPSK TO DROP FOOD"
PD96-01,233,9601,01,SPSK,1,0,6,99,NULL
PD96-01,233,9601,03,WISP,1,0,1,99,NULL
PD96-01,233,9601,04,SPSK,1,0,1,99,NULL
PD96-01,233,9601,06,SPSK,2,0,1,99,NULL
PD96-01,233,9601,07,SPSK,1,0,1,99,NULL
PD96-01,233,9601,09,SPSK,1,0,1,99,NULL
PD96-01,233,9601,11,SPSK,1,0,1,99,NULL
PD96-01,233,9601,16,ANTE,1,0,1,99,NULL
PD96-01,233,9601,17,SPSK,1,0,1,99,NULL
PD96-01,233,9601,19,SPSK,1,0,1,99,NULL
PD96-01,234,9601,00,SPSK,1,0,1,99,NULL
PD96-01,234,9601,02,GIPE,1,0,1,99,NULL
PD96-01,234,9601,04,ADPE,1,0,5,32,NULL
PD96-01,234,9601,04,SPSK,1,0,1,99,NULL
PD96-01,234,9601,07,SPSK,1,0,1,99,NULL
PD96-01,234,9601,10,SPSK,1,0,1,99,NULL
PD96-01,234,9601,11,ADPE,1,0,5,2,NULL
PD96-01,234,9601,13,ADPE,1,0,6,99,NULL
PD96-01,234,9601,14,SPSK,1,0,1,99,NULL
PD96-01,234,9601,15,ADPE,5,0,5,26,NULL
PD96-01,234,9601,17,ADPE,6,0,5,23,NULL
PD96-01,234,9601,17,BESH,1,0,1,99,NULL
PD96-01,235,9601,02,ADPE,2,0,5,27,NULL
PD96-01,235,9601,02,ADPE,2,0,5,3,NULL
PD96-01,235,9601,03,ADPE,20,0,5,26,NULL
PD96-01,235,9601,03,SPSK,1,0,1,99,NULL
PD96-01,235,9601,05,ADPE,3,0,5,2,NULL
PD96-01,235,9601,09,SPSK,1,0,1,99,NULL
PD96-01,235,9601,11,SPSK,1,0,1,99,NULL
PD96-01,236,9601,03,ADPE,1,0,5,4,NULL
PD96-01,236,9601,05,GIPE,1,0,1,4,NULL
PD96-01,236,9601,06,ADPE,3,0,5,32,NULL
PD96-01,236,9601,07,ADPE,3,0,5,36,NULL
PD96-01,236,9601,07,ADPE,3,0,5,16,NULL
PD96-01,236,9601,07,SPSK,1,0,1,99,"COVER 2, WIND 5"
PD96-01,236,9601,13,SPSK,2,0,1,99,"COVER 2, WIND 5"
PD96-01,236,9601,13,ANTE,1,0,1,99,"COVER 2, WIND 5"
PD96-01,236,9601,13,GIPE,1,0,1,99,"COVER 2, WIND 5"
PD96-01,236,9601,15,ADPE,4,0,5,16,"COVER 2, WIND 5"
PD96-01,237,9601,01,ADPE,4,0,5,4,NULL
PD96-01,237,9601,01,ADPE,2,0,5,32,NULL
