studyName,"Cruise Name",Year/Month,"Station Start","Station End","Event Number",Day/Hour/Minute,"Total Time (min)","Ship Speed","Ship Course","Latitude Start","Longitude Start","Latitude End","Longitude End","Wind Speed Start","Wind Direction Start","Wind Speed End","Wind Direction End","Sea State","Salinity (PSU)","Fluorometry (mg/m³)",Habitat,"Ice Cover","Ice Type","Ice Color","Depth (m)",Notes
LMG09-01,0901,0901,-100.130,-100.140,514,290800,29,10.3,324,6835.430,7730.581,6830.749,7740.378,4.2,115,4.8,125,2,33.979,0.45,0,0,0,0,2984,NULL
LMG09-01,0901,0901,-100.150,-100.160,516,290900,15,10.5,324,6826.730,7748.883,6823.921,7754.308,7.8,95,3.0,111,3,33.987,0.37,0,0,0,0,3174,NULL
LMG10-01,1001,1001,600.040,600.050,18,60342,35,6.3,307,6455.880,6424.152,6452.175,6434.227,10.7,355,17.0,9,4,33.887,0.37,0,0,0,0,1203,NULL
LMG10-01,1001,1001,600.060,600.070,20,60452,32,10.2,310,6448.776,6443.398,6444.884,64573.78,18.3,13,20.0,31,5,33.890,0.37,0,0,0,0,184,NULL
LMG10-01,1001,1001,600.080,600.090,23,60559,33,9.1,312,6441.674,6502.140,6437.826,6511.918,25.0,23,18.0,22,6,33.913,0.38,0,0,0,0,515,NULL
LMG10-01,1001,1001,600.100,600.110,42,62243,32,10.1,311.9,6434.481,6520.660,6430.502,6530.759,6.5,191,2.8,230,2,33.923,0.26,0,0,0,0,629,NULL
LMG10-01,1001,1001,600.120,600.130,44,62345,30,9.9,310,6427.255,6539.097,6423.524,6548.469,8.4,261,3.6,355,2,33.878,0.28,0,0,0,0,543,NULL
LMG10-01,1001,1001,600.140,600.150,46,70047,35,10.6,311,6419.971,6557.462,6415.955,6607.432,3.3,116,5.7,51,2,33.835,0.29,0,0,0,0,356,NULL
LMG10-01,1001,1001,600.160,600.170,48,60149,32,10.6,312.2,6412.697,6615.487,6408.76,6625.099,8.3,48,8.2,42,3,33.792,0.32,0,0,0,0,430,NULL
LMG10-01,1001,1001,600.180,600.190,50,70252,33,10.4,308,6405.080,6634.212,6400.7,6644.77,8.2,60,10.2,66,3,33.764,0.32,0,0,0,0,2032,NULL
LMG10-01,1001,1001,400.040,400.050,163,112012,31,10,319.7,6614.863,6722.149,6611.119,6730.851,31.4,30,25.2,30,7,33.722,0.58,0,0,0,0,240,NULL
LMG10-01,1001,1001,400.060,400.070,165,112114,31,10.2,308,6607.641,6739.631,6603.533,6749.964,24.7,25,27.6,30,6,33.738,0.51,0,0,0,0,398,NULL
LMG10-01,1001,1001,400.080,400.090,168,112214,30,9.5,313,6600.215,6758.322,6556.507,6807.454,29.6,22,24.6,20,7,33.684,0.46,0,0,0,0,332,NULL
LMG10-01,1001,1001,400.100,400.110,177,120524,31,10,269,6549.850,6813.062,6548.939,6825.356,18.7,48,19.9,40,5,33.720,0.56,0,0,0,0,412,NULL
LMG10-01,1001,1001,400.120,400.130,179,120610,30,10.6,311,6544.995,6835.560,6541.395,6844.66,21.8,41,19.3,32,6,33.745,0.45,0,0,0,0,359,NULL
LMG10-01,1001,1001,400.140,400.150,181,120729,33,10,313.2,6537.918,6852.772,6533.692,6903.046,20.5,44,21.3,40,5,33.741,0.38,0,0,0,0,370,NULL
LMG10-01,1001,1001,300.160,300.150,199,130125,28,10.2,131.9,6607.500,7046.153,6611.028,7037.418,22.0,30,27.2,35,6,33.683,0.40,0,0,0,0,513,NULL
LMG10-01,1001,1001,300.140,300.130,201,130223,31,10.8,133.2,6614.793,7028.553,6618.759,7018.954,31.1,38,27.5,43,7,33.716,0.40,0,0,0,0,521,NULL
LMG10-01,1001,1001,300.110,300.100,208,130707,30,10.7,139,6626.334,7000.701,6630.224,6951.824,24.6,38,29.0,45,6,33.726,0.40,0,0,0,0,486,NULL
LMG10-01,1001,1001,300.100,300.090,216,131509,30,10.4,150,6630.899,6948.535,6641.08,6925.48,22.3,31,18.2,23,6,33.745,0.33,0,0,0,0,490,NULL
LMG10-01,1001,1001,300.080,300.070,218,131606,29,11,133,6638.508,6931.967,6642.335,6922.765,15.7,34,16.7,28,5,33.734,0.30,0,0,0,0,406,NULL
LMG10-01,1001,1001,300.060,300.050,219,131702,28,10.8,140,6645.803,6914.521,6649.544,6904.868,16.4,30,13.3,0,5,33.663,0.26,0,0,0,0,217,NULL
LMG10-01,1001,1001,200.040,200.050,237,140738,32,9.3,319,6730.471,7036.702,6726.563,7045.19,19.8,39,23.2,34,5,33.703,0.39,0,0,0,0,764,NULL
LMG10-01,1001,1001,200.060,200.070,241,140845,35,9.9,313,6722.475,7055.253,6718.553,7104.475,27.1,32,20.7,58,7,33.743,0.41,0,0,0,0,516,NULL
LMG10-01,1001,1001,200.080,200.090,243,140949,30,9.6,316,6714.862,7113.158,6711.143,7122.195,28.1,45,29.2,48,7,33.764,0.46,0,0,0,0,467,NULL
LMG10-01,1001,1001,200.100,200.110,252,141625,28,11,319,6706.231,7133.143,6702.706,7141.545,25.0,78,21.9,88,6,33.755,0.29,0,0,0,0,453,NULL
LMG10-01,1001,1001,200.120,200.130,254,141725,32,10.7,320,6658.881,7150.327,6654.742,7159.87,23.1,29.5,30.0,93,6,33.703,0.29,0,0,0,0,442,NULL
LMG10-01,1001,1001,200.140,200.150,256,141828,34,8.3,306,6650.887,7208.338,6647.533,7218.678,36.6,97,30.4,100,8,33.654,0.29,0,0,0,0,425,NULL
LMG10-01,1001,1001,100.100,100.090,268,161537,36,11,129,6742.780,7316.777,6747.098,7305771,26.5,86,28.1,80,6,33.741,0.28,0,0,0,0,468,NULL
LMG10-01,1001,1001,100.080,100.070,270,161642,34,9.8,134,6750.564,7258.218,6754.983,7248.042,29.2,94,21.7,92,7,33.821,0.29,0,0,0,0,411,NULL
LMG10-01,1001,1001,100.060,100.050,271,161747,36,10,134,6758.722,7239.092,6803.182,7229.106,22.7,97,28.0,98,6,33.832,0.31,0,0,0,0,411,NULL
LMG11-01,1101,1101,600.040,600.050,4,71243,30,11.1,314.9,6455.793,6425.193,6451.916,6435.106,14.2,243,13.0,242,4,33.435,0.63,0,0,0,0,95,NULL
LMG11-01,1101,1101,600.060,600.070,5,71340,27,10.4,258,6448.700,6443.380,6445.226,6452.438,12.0,244,13.0,249,4,33.390,1.19,0,0,0,0,234,NULL
LMG11-01,1101,1101,600.080,600.090,6,71442,26,10.9,307.8,6441.569,6502.186,6438.291,6510.006,9.6,257,13.0,279,3,33.415,0.71,0,0,0,0,56,NULL
LMG11-01,1101,1101,600.100,600.110,20,80000,30,10.1,317,6434.100,6523.000,6430.365,6530.957,10.1,321,11.3,279,3,33.817,1.15,0,0,0,0,630,NULL
LMG11-01,1101,1101,600.120,600.130,22,80104,34,8.9,312,6427.020,6539.490,6423.350,6549.360,9.2,275,11.3,270,3,33.905,0.95,0,0,0,0,536,NULL
LMG11-01,1101,1101,600.140,600.150,24,80209,36,10.3,312.1,6420.144,6557.794,6415.753,6607.926,12.3,273,19.1,262,4,33.930,1.02,0,0,0,0,364,NULL
LMG11-01,1101,1101,600.160,600.170,25,80317,35,10.9,308,6412.687,6615.554,6408.485,6625.497,13.6,267,10.8,256,4,33.930,0.87,0,0,0,0,431,NULL
LMG11-01,1101,1101,600.180,600.190,28,80421,34,10.4,310.8,6405.124,6633.565,6401.195,6643.473,14.8,250,12.3,255,4,33.858,0.59,0,0,0,0,299,NULL
LMG11-01,1101,1101,500.200,500.190,48,90046,28,10.3,124,6436.757,6817.330,6440.049,6809.241,10.1,240,12.0,235,3,33.892,0.44,0,0,0,0,2723,NULL
LMG11-01,1101,1101,500.180,500.170,51,90152,31,10.6,132,6444.111,6759.478,6448.139,6749.649,11.3,239,11.0,227,4,33.932,2.05,0,0,0,0,407,NULL
LMG11-01,1101,1101,500.160,500.150,53,90254,31,10.6,131,6451.546,6741.659,6455.444,6732.465,10.3,227,12.0,272,3,33.920,1.32,0,0,0,0,311,NULL
LMG11-01,1101,1101,500.140,500.130,55,90356,30,10.4,132.2,6459.363,6723.359,6503.268,6713.862,10.4,229,12.0,240,3,33.929,1.26,0,0,0,0,382,NULL
LMG11-01,1101,1101,500.100,500.090,65,91015,32,10.9,133,6514.070,6645.984,6517.775,6636.854,11.7,222,13.0,216,4,33.885,1.08,0,0,0,0,474,NULL
LMG11-01,1101,1101,500.080,500.070,67,91120,30,10,133,6521.272,6628.219,6525.226,6618.320,11.3,221,13.0,220,4,33.851,1.37,0,0,0,0,582,NULL
LMG11-01,1101,1101,400.040,400.050,179,130709,30,10.6,320,6614.591,6721.808,6610.902,6731.305,9.5,24,16.4,49,3,33.735,2.29,0,0,0,0,202,NULL
LMG11-01,1101,1101,400.060,400.070,182,130807,30,9.3,105,6607.546,6739.537,6603.710,6749.337,15.1,82,16.8,59,4,33.746,2.47,0,0,0,0,387,NULL
LMG11-01,1101,1101,400.080,400.090,184,130909,33,10.9,314,6600.005,6758.420,6555.908,6808.833,16.7,80,20.0,56,5,33.812,3.40,0,0,0,0,329,NULL
LMG11-01,1101,1101,300.160,300.150,196,132032,32,10.1,125,6607.229,7045.729,6611.184,7036.808,24.5,69,28.1,61,6,33.957,1.21,0,0,0,0,508,NULL
LMG11-01,1101,1101,300.140,300.130,199,132134,32,10.6,125,6614.784,7028.836,6618.899,7018.688,30.5,60,27.1,66,7,33.886,0.82,0,0,0,0,522,NULL
LMG11-01,1101,1101,300.120,300.110,205,132340,28,10.1,119,6623.925,7009.884,6627.508,7001.491,23.4,63,25.0,59,6,33.901,1.27,0,0,0,0,484,NULL
LMG11-01,1101,1101,300.100,300.090,217,140635,34,10.1,175,6629.826,6952.535,6634.228,6942.425,14.4,57,14.4,91,4,33.901,3.12,0,0,0,0,500,NULL
LMG11-01,1101,1101,300.080,300.070,221,140739,30,10.6,136,6638.096,6933.035,6642.015,6923.389,9.6,92,9.5,107,3,33.842,11.68,0,0,0,0,414,NULL
LMG11-01,1101,1101,300.060,300.050,224,140839,28,11.5,129.8,6645.850,6913.793,6649.785,6904.371,7.7,123,6.2,150,3,33.862,15.13,0,0,0,0,217,NULL
LMG11-01,1101,1101,200.100,200.090,245,142352,46,10.3,154,6707.146,7131.366,6712.361,7118.805,9.5,276,5.3,266,3,33.898,0.71,0,0,0,0,448,NULL
LMG11-01,1101,1101,200.080,200.070,246,150106,28,11.1,137,6716.019,7110.382,6719.644,7101.485,6.5,277,5.8,285,2,33.733,0.86,0,0,0,0,475,NULL
LMG11-01,1101,1101,200.060,200.050,247,150206,30,10.3,137.5,6723.551,7051.647,6727.682,7042.624,5.4,286,5.2,290,2,33.789,1.36,0,0,0,0,538,NULL
LMG11-01,1101,1101,200.040,200.030,257,150802,38,10,136,6730.583,7034.761,6735.609,7023.167,15.2,142,13.2,102,4,33.142,6.81,0,0,0,0,771,NULL
LMG11-01,1101,1101,200.020,200.010,258,150909,30,10.2,134,6739.128,7014.258,6742.763,7005.385,19.7,135,16.5,125,5,33.451,4.57,0,0,0,0,511,NULL
LMG11-01,1101,1101,200.000,200.-010,266,151334,31,10.2,118.4,6746.489,6956.862,6750.075,6946.929,10.9,31,16.3,96,3,33.757,2.48,1,1,2,1,736,NULL
LMG11-01,1101,1101,200.-020,200.-030,268,151433,26,10.5,133.3,6753.942,6937.153,6757.304,6928.435,11.1,91,17.1,74,4,33.688,2.38,0,0,0,0,174,NULL
LMG11-01,1101,1101,100.-040,100.-030,421,250609,30,10.1,316,6838.225,7104.373,6834.319,7113.753,16.5,236,17.6,225,5,32.539,14.50,1,1,0,0,299,NULL
LMG11-01,1101,1101,100.-020,100.-010,424,250708,33,11.1,314,6830.723,7122.652,6826.414,7132.587,23.4,234,27.5,229,6,33.137,19.16,0,0,0,2,162,NULL
LMG11-01,1101,1101,100.000,100.010,428,250814,30,10.6,314,6822.344,7142.740,6818.516,7152.192,27.0,225,23.1,226,7,33.298,21.66,0,0,0,1,122,NULL
LMG11-01,1101,1101,100.020,100.030,431,250913,34,10.4,315.1,6814.845,7201.282,6810.161,67212.493,25.9,221,28.5,212,6,33.472,10.45,0,0,0,0,370,NULL
LMG11-01,1101,1101,100.040,100.050,446,2514.48,30,10.2,315,6806.518,7221.273,6802.618,7230.588,27.1,220,25.7,219,7,33.874,2.19,0,0,0,0,383,NULL
LMG11-01,1101,1101,100.060,100.070,449,251545,31,11.8,311,6758.610,7239.662,6754.225,7249.552,22.8,222,22.3,223,6,33.875,2.44,0,0,0,1,410,NULL
LMG11-01,1101,1101,100.080,100.090,452,251646,28,11.7,312,6750.034,7259.419,6746.080,7308.242,18.0,229,15.7,241,5,33.881,2.13,0,0,0,0,417,NULL
LMG11-01,1101,1101,-100.180,-100.170,480,261950,28,10.8,149,6815.241,7810.528,6819.568,7802.809,10.3,260,8.5,260,3,33.702,1.02,0,0,0,0,3705,NULL
LMG11-01,1101,1101,-100.160,-100.150,483,262046,30,10.8,140,6823.591,7754.543,6827.989,7745.933,9.0,266,8.6,267,3,33.777,1.44,0,0,0,0,3332,NULL
LMG11-01,1101,1101,-100.140,-100.130,485,262145,30,10.8,136,6832.290,7737.048,6836.716,7728.154,9.2,275,8.9,281,3,33.792,1.34,0,0,0,0,2901,NULL
LMG11-01,1101,1101,-100.120,-100.110,488,262245,28,11.2,139,6841.167,7719.156,6845.346,7710.373,8.3,286,9.1,300,3,33.783,0.95,0,0,0,1,3261,NULL
LMG11-01,1101,1101,-100.100,-100.090,492,262342,30,11.2,138,6849.482,7701.894,6853.934,7652.858,11.3,243,7.8,237,4,33.767,1.05,0,0,0,0,417,NULL
LMG11-01,1101,1101,100.080,100.070,495,270041,30,11.2,140,6858.279,7643.859,6902.588,7634.797,14.1,304,12.1,307,4,33.684,1.39,0,0,0,0,434,NULL
LMG12-01,1201,1201,600.040,600.050,88,71310,32,10.2,303.8,6455.536,6424.874,6451.802,6435.355,11.2,250,14.0,231,4,32.994,2.73,0,0,0,0,1033,NULL
LMG12-01,1201,1201,600.060,600.070,91,71411,29,11.4,305.0,6448.692,6443.598,6445.080,6452.998,22.1,250,19.0,243,6,33.545,1.71,0,0,0,0,192,NULL
LMG12-01,1201,1201,600.080,600.090,95,71510,33,9.7,307.9,6441.984,6501.158,6437.950,6511.622,21.6,255,22.0,245,5,33.781,0.62,0,0,0,0,533,NULL
LMG12-01,1201,1201,600.100,600.110,106,72020,30,10.0,327.3,6434.714,6524.570,6430.697,6530.396,19.0,242,22.3,247,5,33.659,1.28,0,0,0,0,632,NULL
LMG12-01,1201,1201,600.120,600.130,109,72122,32,10.0,310.0,6427.216,6539.175,6423.291,6549.036,24.0,241,21.1,243,6,33.803,0.63,0,0,0,0,542,NULL
LMG12-01,1201,1201,600.140,600.150,112,72227,30,17.4,304.5,6419.900,6557.724,6416.222,6607.092,17.4,242,19.1,243,5,33.810,0.72,0,0,0,0,362,NULL
LMG12-01,1201,1201,600.160,600.170,116,72346,27,8.3,287.8,6412.122,6616.273,6468.902,6624.875,22.5,235,19.8,240,6,33.823,0.77,0,0,0,0,429,NULL
LMG12-01,1201,1201,600.180,600.190,118,80048,32,10.6,311.8,6405.208,6633.797,6401.117,6643.722,19.7,241,19.5,233,5,33.864,0.57,0,0,0,0,254,NULL
LMG12-01,1201,1201,500.200,500.190,138,82013,33,10.4,137.4,6436.499,6817.149,6440.469,6808.139,5.5,305,7.9,303,2,33.848,0.17,0,0,0,0,2725,NULL
LMG12-01,1201,1201,500.180,500.170,140,82115,37,10.1,135.2,6443.528,6800.697,6448.040,6749.915,7.3,262,5.3,295,3,33.779,0.31,0,0,0,0,414,NULL
LMG12-01,1201,1201,500.160,500.150,145,82223,31,10.3,134.5,6451.617,6741.225,6455.447,6731.843,5.3,290,5.3,308,2,33.780,0.46,0,0,0,0,311,NULL
LMG12-01,1201,1201,500.140,500.130,148,82330,30,10.4,133.0,6459.257,6722.577,6502.930,6713.587,4.8,318,4.1,290,2,33.776,0.67,0,0,0,0,363,NULL
LMG12-01,1201,1201,500.120,500.110,151,90032,31,10.4,134.2,6506.571,6707.741,6510.239,6655.634,2.7,340,5.0,325,1,33.783,0.80,0,0,0,0,686,NULL
LMG12-01,1201,1201,500.100,500.090,163,90525,30,10.0,135.3,6514.547,6644.946,6518.361,6635.405,7.9,16,4.4,34,3,33.602,3.88,0,0,0,0,378,NULL
LMG12-01,1201,1201,500.080,500.070,166,90628,26,10.5,129.5,6521.383,6627.610,6525.161,6618.061,7.4,35,9.0,47,3,33.616,2.47,0,0,0,0,369,NULL
LMG12-01,1201,1201,400.040,400.050,187,110305,38,10.0,305.7,6615.187,6720.213,6611.175,6730.423,13.3,208,19.8,220,4,33.197,6.81,0,0,0,0,191,NULL
LMG12-01,1201,1201,400.060,400.070,190,110421,31,10.2,309.3,6606.727,6741.554,6603.012,6750.949,21.7,208,24.9,210,5,33.395,5.07,0,0,0,0,426,NULL
LMG12-01,1201,1201,400.080,400.090,193,110522,28,10.8,307.2,6559.519,6759.886,6556.265,6808.034,26.5,227,27.9,226,6,33.772,1.78,0,0,0,0,320,NULL
LMG12-01,1201,1201,400.100,400.110,203,111041,34,10.1,315.6,6552.527,6817.218,6548.745,6826.261,28.7,240,32.2,250,7,33.717,1.30,0,0,0,0,358,NULL
LMG12-01,1201,1201,400.120,400.130,206,111149,31,10.7,313.0,6545.023,6835.289,6540.981,6844.778,28.6,245,31.9,237,7,33.716,0.68,0,0,0,0,360,NULL
LMG12-01,1201,1201,400.140,400.150,209,111251,32,8.7,310.1,6537.370,6853.625,6533.437,6902.959,27.6,232,25.9,230,6,33.753,0.43,0,0,0,0,369,NULL
LMG12-01,1201,1201,400.160,400.170,212,111354,30,10.9,311.4,6529.541,6912.014,6525.616,6921.224,23.7,237,26.7,237,6,33.765,0.32,0,0,0,0,365,NULL
LMG12-01,1201,1201,400.180,400.190,215,111452,36,10.3,308.6,6522.052,6928.854,6517.844,6939.609,20.6,240,27.3,234,5,33.816,0.27,0,0,0,0,2682,NULL
LMG12-01,1201,1201,300.200,300.190,231,120823,29,10.4,139.8,6550.981,7122.373,6554.004,7113.746,6.2,313,5.2,315,2,33.790,0.97,0,0,0,0,3108,NULL
LMG12-01,1201,1201,300.180,300.170,234,120923,28,11.3,134.6,6559.095,7104.162,6602.993,7655.638,5.1,329,5.0,348,2,33.810,0.60,0,0,0,0,2986,NULL
LMG12-01,1201,1201,300.160,300.150,240,111108,39,10.7,129.0,6606.800,7048.950,6610.822,7037.682,11.1,5,9.1,20,4,33.804,1.82,0,0,0,0,492,NULL
LMG12-01,1201,1201,300.140,300.130,243,111216,28,11.0,135.0,6614.600,7028.800,6618.469,7019.535,11.4,33,15.0,32,4,33.817,1.13,0,0,0,0,517,NULL
LMG12-01,1201,1201,300.120,300.110,246,121313,27,10.9,136.8,6622.600,7009.800,6626.388,7001.123,13.4,32,14.3,36,4,33.810,1.03,0,0,0,0,481,NULL
LMG12-01,1201,1201,300.100,300.090,256,121853,27,10.8,153.2,6630.612,6950.903,6634.267,6942.424,13.0,13,15.8,32,4,33.776,1.73,0,0,0,0,493,NULL
LMG12-01,1201,1201,300.080,300.070,260,121947,28,11.1,126.2,6638.400,6932.500,6641.809,6923.619,16.8,32,19.6,44,4,33.751,1.31,0,0,0,0,404,NULL
LMG12-01,1201,1201,300.060,300.050,263,122049,29,10.9,135.1,6645.600,6914.300,6649.700,6904.404,23.4,51,25.1,127,6,33.460,1.50,0,0,0,0,216,NULL
LMG12-01,1201,1201,200.040,200.030,276,130655,NULL,10.1,137.2,6730.700,7035.000,NULL,NULL,30.1,NULL,NULL,NULL,7,32.991,1.41,NULL,NULL,NULL,NULL,NULL,"survey not finished low vis"
LMG12-01,1201,1201,200.000,200.-010,286,131304,27,10.7,141.2,6746.750,6954.579,6750.318,6946.282,19.4,11,24.4,7,5,33.045,0.67,0,0,0,0,646,NULL
LMG12-01,1201,1201,200.-020,200.-030,289,131705,39,10.3,135.8,6752.700,6940.000,6757.882,6925.804,23.4,14,21.8,358,6,32.835,0.81,0,0,0,0,293,NULL
LMG12-01,1201,1201,200.000,200.010,355,191548,28,10.6,322.0,6745.940,6958.001,6742.188,7006.812,7.2,274,7.6,292,3,33.113,0.68,0,0,0,0,735,NULL
LMG12-01,1201,1201,200.020,200.030,356,192009,18,10.6,311.4,6738.300,7016.490,6734.230,7026.640,4.1,291,8.5,271,2,33.228,0.65,0,0,0,0,702,NULL
LMG12-01,1201,1201,200.040,200.050,358,192056,28,11.1,316.0,6730.520,7035.570,6726.590,7045.210,7.9,302,4.4,315,3,33.623,0.60,0,0,0,0,768,NULL
LMG12-01,1201,1201,200.060,200.070,360,192154,32,10.1,319.4,6723.110,7053.120,6718.660,7103.661,10.1,307,7.7,294,3,33.004,0.52,0,0,0,0,510,NULL
LMG12-01,1201,1201,200.080,200.090,364,192257,31,10.8,313.4,6714.234,7113.559,6710.020,7123.575,9.5,307,10.9,312,3,33.488,0.66,0,0,0,0,468,NULL
LMG12-01,1201,1201,200.100,200.110,367,200000,23,9.5,315.0,6706.050,7133.320,6702.800,7140.940,7.7,314,11.1,327,3,33.538,0.68,0,0,0,0,456,NULL
LMG12-01,1201,1201,200.120,200.130,370,200058,29,11.1,315.8,6658.196,7150.873,6654.137,7200.418,13.4,317,14.0,320,4,33.592,1.00,0,0,0,0,452,NULL
LMG12-01,1201,1201,200.140,200.150,373,200157,27,10.5,312.7,6650.382,7209.444,6646.516,7218.211,9.6,333,11.7,344,3,33.833,0.65,0,0,0,0,429,NULL
LMG12-01,1201,1201,000.040,000.050,407,230932,20,11.2,246.0,6839.400,7415.300,6837.463,7420.860,18.6,241,16.7,240,5,32.939,2.04,0,0,0,0,664,NULL
LMG12-01,1201,1201,000.060,000.070,409,231038,54,6.9,311.1,6833.300,7430.000,6828.970,7439.600,14.2,242,17.2,228,4,32.791,2.45,4,0,4,1,500,NULL
LMG12-01,1201,1201,000.080,000.090,412,231205,30,12.4,293.9,6825.100,7449.300,6820.670,7458.600,19.7,238,20.5,245,5,32.806,1.03,0,0,0,0,411,NULL
LMG12-01,1201,1201,000.100,000.110,418,231456,21,10.9,318.4,6814.983,7510.478,6811.962,7516.958,17.1,235,20.0,241,5,32.784,0.61,0,0,0,0,416,NULL
LMG12-01,1201,1201,000.120,000.130,422,231548,28,10.6,315.8,6807.722,7525.751,6803.828,7534.051,18.8,244,18.9,245,5,33.068,0.56,0,0,0,0,2727,NULL
LMG12-01,1201,1201,000.140,000.150,425,231649,31,11.9,315.3,6759.581,7543.138,6755.454,7551.848,19.6,241,19.9,248,5,33.320,0.67,0,0,0,0,2949,NULL
LMG12-01,1201,1201,-100.160,-100.150,440,240842,34,10.0,132.9,6823.093,7755.113,6827.554,7742.865,9.5,283,11.5,266,3,33.674,3.29,0,0,0,0,3344,NULL
LMG12-01,1201,1201,-100.140,-100.130,444,240952,29,10.4,150.3,6832.369,7737.800,6836.741,7728.711,10.9,266,12.2,280,3,33.630,3.15,0,0,0,0,2871,NULL
LMG12-01,1201,1201,-100.120,-100.110,447,241100,31,10.7,139.5,6841.948,7718.056,6846.346,7708.757,12.7,286,11.4,294,4,33.667,2.14,0,0,0,0,3202,NULL
LMG12-01,1201,1201,-100.100,-100.090,456,241505,28,10.3,136.0,6849.500,7702.700,6853.500,7653.700,14.7,299,12.4,296,4,33.351,1.63,0,0,0,0,415,NULL
LMG12-01,1201,1201,-100.080,-100.070,459,241700,30,11.4,139.0,6859.970,7644.600,6902.400,7635.700,12.3,305,14.9,306,4,33.207,0.70,0,0,0,0,427,NULL
LMG13-01,1301,1301,600.040,600.050,79,81008,10.7,30,314.2,6455.960,6424.126,6452.505,6433.220,16,89,3,75,4,33.528,0.360,0,0,0,0,1336,NULL
LMG13-01,1301,1301,600.060,600.070,81,81411,10.3,35,314,6448.817,6443.157,6445.150,6452.896,7,175,2,176,3,33.689,0.460,0,0,0,0,178,NULL
LMG13-01,1301,1301,600.080,600.090,82,81512,10.7,31,311,6441.638,6502.036,6437.900,6512.026,1,177,6,64,1,33.672,0.460,0,0,0,0,539,NULL
LMG13-01,1301,1301,600.100,600.110,92,82002,10,20,313,6433.382,6523.433,6430.981,6529.426,8,210,7,198,3,33.662,0.310,0,0,0,0,624,NULL
LMG13-01,1301,1301,600.120,600.130,94,82059,9.3,32,305,6427.35,6538.885,6423.770,6547.995,4.6,158,3,8,2,33.827,0.340,0,0,0,0,545,NULL
LMG13-01,1301,1301,600.140,600.150,96,82205,10,37,314,6420.033,6557.442,6415.780,6607.990,5.9,304,4,328,2,33.794,0.210,0,0,0,0,330,NULL
LMG13-01,1301,1301,600.160,600.170,98,82310,10,35,315,6412.626,6615.641,6408.583,6625.646,3.5,227,1,51,1,33.722,0.200,0,0,0,0,430,NULL
LMG13-01,1301,1301,600.180,600.190,99,90016,9.5,35,314,6405.24,6633.587,6401.227,6643.419,2.7,262,2,337,1,33.56,0.430,0,0,0,0,1723,NULL
LMG13-01,1301,1301,500.180,500.170,118,92054,11.2,30,135,6444.078,6759.783,6448.333,6749.767,11.5,45,9.3,27,4,33.625,0.150,0,0,0,0,823,NULL
LMG13-01,1301,1301,500.160,500.150,120,92153,11.2,29,135,6451.638,6741.67,6455.714,6731.973,9.6,7,8.7,13,3,33.752,0.160,0,0,0,0,622,NULL
LMG13-01,1301,1301,500.140,500.130,122,92300,11.4,22,134,6500.573,6720.022,6503.858,6711.835,8.5,6,8.6,2,3,33.684,0.310,0,0,0,0,756,NULL
LMG13-01,1301,1301,500.120,500.110,124,92347,11.6,29,134,6506.619,6705.17,6510.721,6654.661,8.8,3,10.4,23,3,33.733,0.350,0,0,0,0,694,NULL
LMG13-01,1301,1301,500.100,500.090,130,100310,11.1,24,143,6514.395,6645.379,6517.751,6637.075,12.9,14,13.4,20,4,33.782,0.620,0,0,0,0,410,NULL
LMG13-01,1301,1301,500.080,500.070,132,100404,11.5,27,130,6521.482,6627.593,6525.088,6618.405,13.3,16,14.4,33,4,33.625,0.620,0,0,0,0,581,NULL
LMG13-01,1301,1301,400.100,400.110,155,110100,11,31,335,6552.681,6817.92,6548.189,6828.090,18.1,24,22.2,33,5,33.35,0.540,0,0,0,0,349,NULL
LMG13-01,1301,1301,400.120,400.130,157,110158,11.1,30,315,6545.096,6835.538,6540.976,6845.383,20.7,32,20.6,33,5,33.522,0.510,0,0,0,0,360,NULL
LMG13-01,1301,1301,400.140,400.150,159,110257,11.5,NULL,312,6537.259,6854.227,6533.232,6903.963,19.6,26,21,37,5,33.498,0.430,0,0,0,0,369,NULL
LMG13-01,1301,1301,400.160,400.170,161,110357,10.4,27,316,6529.73,6912.635,6526.094,6920.975,22,32,22.7,39,6,33.223,0.520,0,0,0,0,368,NULL
LMG13-01,1301,1301,400.180,400.200,162,110456,11.1,30,316,6522.029,6930.136,6518.072,6939.659,19.6,41,19.5,43,5,33.389,0.570,0,0,0,0,417,NULL
LMG13-01,1301,1301,300.140,300.130,178,120032,11.3,14,134,6616.88,7023.595,6618.870,7018.223,6.8,205,9.6,195,2,32.993,0.460,0,0,0,0,514,NULL
LMG13-01,1301,1301,300.120,300.110,179,120113,11.4,28,138,6622.462,7010.782,6626.616,7000.579,5.4,199,4.1,203,2,32.971,0.520,0,0,0,0,483,NULL
LMG13-01,1301,1301,300.100,300.090,187,120537,11,26,135,6630.553,6951.395,6634.175,6943.284,11.5,232,13.2,235,4,33.084,1.060,0,0,0,0,493,NULL
LMG13-01,1301,1301,300.080,300.070,188,120634,10.5,29,129,6638.047,6933.146,6642.119,6923.586,12.1,239,13.5,231,4,33.226,0.690,0,0,0,0,419,NULL
LMG13-01,1301,1301,300.060,300.050,191,120734,10.5,26,133,6646.107,6914.508,6649.471,6905.698,14,227,16.8,200,4,33.157,0.530,0,0,0,0,221,NULL
